Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.029299100304875
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02028085290019
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.026290314632
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.03455709175315
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
